Date,Fractal,Markowitz
2019-04-30,4.912977853907691,4.6885096206288885
2019-05-01,4.887194467185292,4.667235300634577
2019-05-02,4.880632569549452,4.660970530778994
2019-05-03,4.961846532697058,4.734373170987087
2019-05-06,4.9308542860735445,4.705394849945662
2019-05-07,4.818667254272573,4.597941821957787
2019-05-08,4.797631358735342,4.580207531529489
2019-05-09,4.747359942035902,4.534346021041436
2019-05-10,4.74998222511438,4.536896637395793
2019-05-13,4.561063256554528,4.356234701707878
2019-05-14,4.613114140618627,4.407699155171989
2019-05-15,4.667300976646726,4.456697230942029
2019-05-16,4.723474736961851,4.512112875051579
2019-05-17,4.6440728815155605,4.438087482763171
2019-05-20,4.569584116569351,4.369816479945222
2019-05-21,4.614954299982374,4.412960439827254
2019-05-22,4.592091101985168,4.3892908260091605
2019-05-23,4.515785144703081,4.312758630693758
2019-05-24,4.505498795165968,4.30254309497789
2019-05-28,4.492844727859636,4.288072770012481
2019-05-29,4.453653943018515,4.250359685393613
2019-05-30,4.46951888815813,4.264699552565763
2019-05-31,4.375954312537569,4.174197394059614
2019-06-03,4.243582371597148,4.055220915433575
2019-06-04,4.399287196313472,4.204580731452312
2019-06-05,4.439392003384734,4.242703391527067
2019-06-06,4.489925586021283,4.290392444783453
2019-06-07,4.564201014105281,4.359815109232827
2019-06-10,4.601244871111438,4.395161478284156
2019-06-11,4.614806213796431,4.409983879699473
2019-06-12,4.5652099038875456,4.36206413472396
2019-06-13,4.595230429443068,4.390573048373821
2019-06-14,4.568729750891717,4.36297360702027
2019-06-17,4.6227098471196655,4.412587299766584
2019-06-18,4.681936030923528,4.468216716158611
2019-06-19,4.716110318693897,4.498831465034334
2019-06-20,4.776951814605759,4.561275203675783
2019-06-21,4.776557745194022,4.55895057647381
2019-06-24,4.782926440120768,4.5646081951922
2019-06-25,4.682175646051242,4.472112862256867
2019-06-26,4.7235891527457134,4.512134744135185
2019-06-27,4.748709355794676,4.5349845163197635
2019-06-28,4.754820554556339,4.538429176487331
2019-07-01,4.816568806572006,4.5975069015343255
2019-07-02,4.829577457592339,4.610577967354374
2019-07-03,4.888038098821479,4.666192135499726
2019-07-05,4.8738368127967755,4.6539288655028885
2019-07-08,4.8373424911833,4.6187277923394605
2019-07-09,4.858732606005123,4.638326361773031
2019-07-10,4.924638153956103,4.701119594099267
2019-07-11,4.941746462305481,4.717663178816188
2019-07-12,4.977867193556149,4.751278794236938
2019-07-15,4.991680328939919,4.765097519428115
2019-07-16,4.9583312004689075,4.734572311147425
2019-07-17,4.9530674973939215,4.728406919609583
2019-07-18,4.931261248965906,4.714147566082474
2019-07-19,4.897251317969585,4.681176659943114
2019-07-22,4.935893839270191,4.716785078890195
2019-07-23,4.955832889743616,4.735551092509257
2019-07-24,5.008154285539801,4.7823952826983644
2019-07-25,4.925784349343855,4.705472933563864
2019-07-26,4.972061334441519,4.748139561100228
2019-07-29,4.9612082487815,4.737646426372179
2019-07-30,4.9396501145077405,4.717445262683735
2019-07-31,4.865849706981582,4.648745744879824
2019-08-01,4.818334670422232,4.6040465814704605
2019-08-02,4.741387266265673,4.5283004604718675
2019-08-05,4.557747333807029,4.351885221437705
2019-08-06,4.611962420982492,4.402368728044272
2019-08-07,4.612761126132855,4.40130744870692
2019-08-08,4.719631835623549,4.502320772654665
2019-08-09,4.64803833920923,4.433262578157555
2019-08-12,4.586235483814986,4.3737627245817565
2019-08-13,4.682774991629254,4.466175617352573
2019-08-14,4.512946141172928,4.303793544965713
2019-08-15,4.488621294384361,4.276857456007448
2019-08-16,4.575534153766357,4.360159176779674
2019-08-19,4.660768436718423,4.441909410642012
2019-08-20,4.610239644021708,4.3939682065769174
2019-08-21,4.645574488111415,4.428141664283675
2019-08-22,4.627707917805423,4.4122260944343035
2019-08-23,4.4880302658884,4.278264630671208
2019-08-26,4.555156028361199,4.340918078136919
2019-08-27,4.541344424656637,4.327382200576213
2019-08-28,4.535459360008451,4.323378230545422
2019-08-29,4.621471278816576,4.403800845634563
